adc1, adc2, adc3, adc4, gx, gy, gz 
2016-04-02 16:12:00.795642,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.796345,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.796574,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.797276,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.797504,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.798204,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.798434,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.799136,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.799364,236, 236, 6, 6, -54, 47, 0 
2016-04-02 16:12:00.800074,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.800304,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.801004,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.801232,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.801930,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.802160,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.802860,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.803090,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.803790,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.804019,236, 236, 9, 9, -54, 51, 0 
2016-04-02 16:12:00.804718,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.804947,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.805646,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.805875,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.806573,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.806802,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.807501,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.807729,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.808465,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.808714,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.809411,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.809643,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.810377,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.810609,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.811305,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.811534,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.812226,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.812455,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.813145,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.813374,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.814063,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.814292,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.814982,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.815211,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.815911,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.816141,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.816831,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.817061,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.817752,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.817979,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.818672,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.818901,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.819592,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.819845,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.820543,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.820774,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.821465,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.821695,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.822386,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.822613,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.823305,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.823534,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.824225,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.824456,236, 236, 9, 9, -54, 51, 0 
2016-04-02 16:12:00.825146,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.825374,236, 236, 9, 6, -54, 51, 0 
2016-04-02 16:12:00.826065,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.826294,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.826984,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.827212,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.827903,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.828131,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.828821,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.829114,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.829815,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.830082,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.830777,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.831007,236, 236, 6, 6, -54, 51, 0 
2016-04-02 16:12:00.831699,236, 236, 6, 6, -54, 51, -1 
2016-04-02 16:12:00.831930,236, 236, 6, 6, -54, 51, -1 
2016-04-02 16:12:00.832621,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.832851,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.833543,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.833772,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.834464,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.834692,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.835385,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.835611,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.836304,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.836532,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.837223,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.837451,236, 236, 9, 9, -57, 49, -1 
2016-04-02 16:12:00.838143,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.838371,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.839063,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.839292,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.840009,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.840241,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.840933,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.841163,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.841853,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.842084,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.842776,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.843003,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.843696,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.843924,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.844615,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.844842,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.845534,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.845762,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.846453,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.846683,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.847372,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.847601,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.848295,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.848525,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.849216,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.849446,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.850171,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.850401,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.851104,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.851332,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.852035,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.852264,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.852964,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.853195,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.853897,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.854126,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.854826,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.855055,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.855758,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.855987,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.856687,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.856918,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.857618,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.857849,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.858549,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.858779,236, 236, 9, 6, -57, 49, -1 
2016-04-02 16:12:00.859480,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.859709,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.860439,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.860669,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.861371,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.861600,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.862301,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.862530,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.863292,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.863526,236, 236, 6, 6, -57, 49, -1 
2016-04-02 16:12:00.864232,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.864462,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.865166,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.865395,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.866097,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.866327,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.867028,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.867259,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.867960,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.868188,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.868891,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.869118,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.869846,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.870077,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.870782,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.871011,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.871712,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.871944,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.872646,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.872873,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.873576,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.873805,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.874507,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.874736,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.875436,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.875667,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.876368,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.876598,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.877299,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.877527,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.878228,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.878456,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.879157,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.879385,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.880091,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.880322,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.881023,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.881251,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.881952,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.882182,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.882882,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.883111,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.883810,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.884040,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.884740,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.884969,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.885671,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.885899,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.886601,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.886830,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.887532,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.887759,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.888464,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.888693,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.889395,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.889623,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.890354,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.890586,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.891290,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.891520,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.892221,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.892452,236, 236, 9, 6, -57, 48, -1 
2016-04-02 16:12:00.893152,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.893383,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.894084,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.894313,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.895015,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.895242,236, 236, 6, 6, -57, 48, -1 
2016-04-02 16:12:00.895951,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.896181,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.896883,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.897167,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.897877,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.898107,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.898810,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.899040,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.899740,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.899996,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.900700,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.900930,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.901628,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.901859,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.902556,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.902786,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.903484,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.903714,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.904415,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.904645,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.905345,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.905573,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.906274,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.906501,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.907201,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.907429,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.908128,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.908497,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.909202,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.909435,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.910164,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.910397,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.911091,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.911322,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.912023,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.912252,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.912943,236, 230, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.913173,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.913864,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.914092,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.914784,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.915013,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.915705,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.915934,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.916624,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.916853,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.917545,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.917774,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.918464,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.918694,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.919384,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.919613,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.920334,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.920569,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.921261,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.921490,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.922180,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.922408,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.923100,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.923328,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.924019,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.924247,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.924936,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.925166,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.925857,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.926086,236, 236, 9, 6, -52, 50, -3 
2016-04-02 16:12:00.926777,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.927005,236, 236, 6, 6, -52, 50, -3 
2016-04-02 16:12:00.927697,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.927930,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.928622,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.928851,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.929544,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.929773,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.930496,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.930726,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.931500,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.931734,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.932427,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.932656,236, 236, 6, 9, -55, 48, -2 
2016-04-02 16:12:00.933347,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.933577,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.934269,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.934497,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.935189,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.935417,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.936108,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.936338,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.937030,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.937258,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.937949,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.938178,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.938869,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.939097,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.939786,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.940047,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.940752,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.940982,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.941687,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.941915,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.942616,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.942846,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.943548,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.943778,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.944479,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.944710,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.945409,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.945639,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.946339,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.946569,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.947270,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.947497,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.948199,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.948429,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.949130,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.949359,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.950063,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.950294,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.950995,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.951224,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.951928,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.952158,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.952859,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.953090,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.953790,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.954020,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.954720,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.954948,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.955651,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.955879,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.956582,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.956810,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.957514,236, 236, 6, 6, -55, 48, -2 
2016-04-02 16:12:00.957741,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.958443,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.958671,236, 236, 9, 6, -55, 48, -2 
2016-04-02 16:12:00.959372,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.959601,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.960328,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.960560,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.961261,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.961492,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.962192,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.962422,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.963122,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.963350,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.964052,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.964282,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.964983,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.965270,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.965979,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.966212,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.966912,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.967142,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.967845,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.968075,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.968779,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.969007,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.969707,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.969967,236, 236, 9, 6, -53, 48, -4 
2016-04-02 16:12:00.970670,236, 236, 6, 6, -53, 48, -4 
2016-04-02 16:12:00.970902,236, 236, 9, 6, -53, 48, -4 
